file_id,filepath,transcript,emotion,label
YAF_rough_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rough_ps.wav,say the word rough,surprise,6
YAF_shout_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_shout_fear.wav,say the word shout,fear,2
OAF_jug_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_jug_fear.wav,say the word jug,fear,2
YAF_get_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_get_ps.wav,say the word get,surprise,6
YAF_lid_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_lid_neutral.wav,say the word lid,neutral,4
OAF_fit_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_fit_disgust.wav,say the word fit,disgust,1
YAF_pad_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pad_disgust.wav,say the word pad,disgust,1
OAF_lean_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_lean_disgust.wav,say the word lean,disgust,1
YAF_bar_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_bar_fear.wav,say the word bar,fear,2
OAF_gas_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_gas_happy.wav,say the word gas,happy,3
OAF_tell_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_tell_happy.wav,say the word tell,happy,3
YAF_perch_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_perch_angry.wav,say the word perch,angry,0
OAF_rain_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_rain_fear.wav,say the word rain,fear,2
OAF_hash_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hash_fear.wav,say the word hash,fear,2
YAF_white_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_white_happy.wav,say the word white,happy,3
OAF_keep_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_keep_disgust.wav,say the word keep,disgust,1
OAF_size_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_size_angry.wav,say the word size,angry,0
OAF_late_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_late_sad.wav,say the word late,sad,5
YAF_cool_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_cool_disgust.wav,say the word cool,disgust,1
YAF_germ_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_germ_happy.wav,say the word germ,happy,3
YAF_rose_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_rose_angry.wav,say the word rose,angry,0
YAF_base_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_base_neutral.wav,say the word base,neutral,4
YAF_which_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_which_fear.wav,say the word which,fear,2
YAF_long_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_long_fear.wav,say the word long,fear,2
OAF_date_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_date_ps.wav,say the word date,surprise,6
YAF_third_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_third_angry.wav,say the word third,angry,0
YAF_back_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_back_sad.wav,say the word back,sad,5
OAF_boat_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_boat_disgust.wav,say the word boat,disgust,1
OAF_puff_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_puff_angry.wav,say the word puff,angry,0
OAF_king_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_king_angry.wav,say the word king,angry,0
OAF_get_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_get_neutral.wav,say the word get,neutral,4
YAF_rough_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_rough_angry.wav,say the word rough,angry,0
OAF_sour_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_sour_sad.wav,say the word sour,sad,5
OAF_dodge_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_dodge_disgust.wav,say the word dodge,disgust,1
OAF_soap_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_soap_angry.wav,say the word soap,angry,0
OAF_hire_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_hire_happy.wav,say the word hire,happy,3
OAF_thumb_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_thumb_sad.wav,say the word thumb,sad,5
OAF_fall_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_fall_angry.wav,say the word fall,angry,0
OAF_young_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_young_happy.wav,say the word young,happy,3
YAF_witch_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_witch_sad.wav,say the word witch,sad,5
OAF_pearl_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_pearl_angry.wav,say the word pearl,angry,0
YAF_team_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_team_angry.wav,say the word team,angry,0
YAF_kill_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_kill_sad.wav,say the word kill,sad,5
YAF_lean_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_lean_angry.wav,say the word lean,angry,0
OAF_jar_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_jar_angry.wav,say the word jar,angry,0
YAF_nag_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_nag_ps.wav,say the word nag,surprise,6
OAF_jug_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_jug_disgust.wav,say the word jug,disgust,1
YAF_hall_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_hall_angry.wav,say the word hall,angry,0
OAF_rose_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_rose_disgust.wav,say the word rose,disgust,1
YAF_red_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_red_angry.wav,say the word red,angry,0
OAF_tell_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_tell_disgust.wav,say the word tell,disgust,1
OAF_mop_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mop_ps.wav,say the word mop,surprise,6
YAF_tip_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_tip_fear.wav,say the word tip,fear,2
YAF_gap_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_gap_angry.wav,say the word gap,angry,0
OAF_kick_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_kick_neutral.wav,say the word kick,neutral,4
OAF_bar_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_bar_fear.wav,say the word bar,fear,2
YAF_neat_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_neat_ps.wav,say the word neat,surprise,6
OAF_chair_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_chair_angry.wav,say the word chair,angry,0
OAF_kick_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kick_ps.wav,say the word kick,surprise,6
OAF_kick_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_kick_fear.wav,say the word kick,fear,2
OAF_bought_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_bought_sad.wav,say the word bought,sad,5
OAF_mob_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_mob_sad.wav,say the word mob,sad,5
OAF_good_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_good_disgust.wav,say the word good,disgust,1
OAF_rose_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_rose_neutral.wav,say the word rose,neutral,4
OAF_vine_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_vine_disgust.wav,say the word vine,disgust,1
YAF_wash_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_wash_sad.wav,say the word wash,sad,5
YAF_cheek_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_cheek_fear.wav,say the word cheek,fear,2
YAF_thought_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_thought_happy.wav,say the word thought,happy,3
YAF_death_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_death_fear.wav,say the word death,fear,2
YAF_thin_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_thin_happy.wav,say the word thin,happy,3
YAF_fall_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_fall_ps.wav,say the word fall,surprise,6
YAF_life_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_life_disgust.wav,say the word life,disgust,1
YAF_week_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_week_ps.wav,say the word week,surprise,6
YAF_chain_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_chain_disgust.wav,say the word chain,disgust,1
YAF_reach_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_reach_sad.wav,say the word reach,sad,5
YAF_merge_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_merge_sad.wav,say the word merge,sad,5
YAF_laud_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_laud_happy.wav,say the word laud,happy,3
OAF_door_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_door_disgust.wav,say the word door,disgust,1
YAF_door_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_door_angry.wav,say the word door,angry,0
OAF_thin_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_thin_happy.wav,say the word thin,happy,3
OAF_red_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_red_ps.wav,say the word red,surprise,6
OAF_tough_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_tough_angry.wav,say the word tough,angry,0
YAF_raise_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_raise_sad.wav,say the word raise,sad,5
OAF_nag_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_nag_disgust.wav,say the word nag,disgust,1
OAF_sail_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_sail_fear.wav,say the word sail,fear,2
OAF_tire_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tire_ps.wav,say the word tire,surprise,6
YAF_dab_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_dab_disgust.wav,say the word dab,disgust,1
OAF_road_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_road_angry.wav,say the word road,angry,0
YAF_wife_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_wife_disgust.wav,say the word wife,disgust,1
OAF_such_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_such_fear.wav,say the word such,fear,2
OAF_thin_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_thin_disgust.wav,say the word thin,disgust,1
YAF_cool_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_cool_fear.wav,say the word cool,fear,2
YAF_tire_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_tire_angry.wav,say the word tire,angry,0
YAF_tape_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_tape_angry.wav,say the word tape,angry,0
OAF_pike_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_pike_angry.wav,say the word pike,angry,0
YAF_learn_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_learn_angry.wav,say the word learn,angry,0
OAF_pad_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_pad_sad.wav,say the word pad,sad,5
YAF_dime_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_dime_angry.wav,say the word dime,angry,0
OAF_size_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_size_happy.wav,say the word size,happy,3
YAF_white_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_white_disgust.wav,say the word white,disgust,1
YAF_hire_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hire_ps.wav,say the word hire,surprise,6
OAF_sell_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_sell_angry.wav,say the word sell,angry,0
OAF_time_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_time_happy.wav,say the word time,happy,3
YAF_near_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_near_neutral.wav,say the word near,neutral,4
OAF_haze_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_haze_happy.wav,say the word haze,happy,3
